codgeo;libgeo;dep;reg;long;lat;inhab_2019
51456;Remicourt;51;44;4.88333;48.95;61
51457;Reuil;51;44;3.79973;49.0823;301
51458;Reuves;51;44;3.8;48.8;75
51459;Réveillon;51;44;3.45;48.75;108
51460;Rieux;51;44;3.5;48.85;204
51461;Rilly-la-Montagne;51;44;4.05;49.1667;1021
51463;Les Rivières-Henruel;51;44;4.56667;48.65;181
51464;Romain;51;44;3.76667;49.3333;340
51465;Romery;51;44;3.91667;49.1;160
51466;Romigny;51;44;3.76667;49.1667;215
51468;Rosnay;51;44;3.86667;49.25;355
51469;Rouffy;51;44;4.1;48.9333;116
51470;Rouvroy-Ripont;51;44;4.73333;49.2167;10
51471;Sacy;51;44;3.95;49.2;378
51472;Saint-Amand-sur-Fion;51;44;4.6;48.8167;1051
51473;Saint-Bon;51;44;3.46667;48.6667;116
51474;Saint-Brice-Courcelles;51;44;3.98584;49.2614;3506
51475;Saint-Chéron;51;44;4.56667;48.6333;65
51476;Saint-Étienne-au-Temple;51;44;4.41667;49.0167;825
51477;Saint-Étienne-sur-Suippe;51;44;4.1;49.3833;318
51478;Saint-Eulien;51;44;4.88333;48.6833;465
51479;Saint-Euphraise-et-Clairizet;51;44;3.88639;49.2125;238
51480;Sainte-Gemme;51;44;3.66667;49.15;143
51482;Saint-Germain-la-Ville;51;44;4.45;48.8833;682
51483;Saint-Gibrien;51;44;4.3;48.9667;529
51484;Saint-Gilles;51;44;3.68333;49.2833;292
51485;Saint-Hilaire-au-Temple;51;44;4.38333;49.05;343
51486;Saint-Hilaire-le-Grand;51;44;4.46667;49.1667;356
51487;Saint-Hilaire-le-Petit;51;44;4.38333;49.2667;349
51488;Saint-Imoges;51;44;3.96667;49.1;343
51489;Saint-Jean-devant-Possesse;51;44;4.8;48.8833;33
51490;Saint-Jean-sur-Moivre;51;44;4.58333;48.9;209
51491;Saint-Jean-sur-Tourbe;51;44;4.68333;49.1333;99
51492;Saint-Just-Sauvage;51;44;3.78333;48.55;1527
51493;Saint-Léonard;51;44;4.1;49.2167;111
51495;Saint-Loup;51;44;3.81667;48.7333;85
51496;Saint-Lumier-en-Champagne;51;44;4.63333;48.8;265
51497;Saint-Lumier-la-Populeuse;51;44;4.8;48.7333;48
51498;Saint-Mard-sur-Auve;51;44;4.73333;49.0333;65
51499;Saint-Mard-lès-Rouffy;51;44;4.11667;48.95;169
51500;Saint-Mard-sur-le-Mont;51;44;4.85;48.9167;120
51501;Sainte-Marie-à-Py;51;44;4.5;49.2333;203
51502;Saint-Martin-aux-Champs;51;44;4.48333;48.8167;100
51503;Saint-Martin-l'Heureux;51;44;4.4;49.25;85
51504;Saint-Martin-sur-le-Pré;51;44;4.33333;48.9833;826
51505;Saint-Masmes;51;44;4.26667;49.3167;465
51506;Saint-Memmie;51;44;4.38333;48.95;5636
51507;Sainte-Menehould;51;44;4.9;49.0833;4244
51508;Saint-Ouen-Domprot;51;44;4.40834;48.6092;212
51509;Saint-Pierre;51;44;4.25;48.95;303
51510;Saint-Quentin-les-Marais;51;44;4.65;48.7833;140
51511;Saint-Quentin-le-Verger;51;44;3.75;48.6167;124
51512;Saint-Quentin-sur-Coole;51;44;4.33333;48.85;103
51513;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;51;44;4.64584;48.6298;525
51514;Saint-Remy-sous-Broyes;51;44;3.78333;48.7;108
51515;Saint-Remy-sur-Bussy;51;44;4.58333;49.05;351
51516;Saint-Saturnin;51;44;3.9;48.6167;58
51517;Saint-Souplet-sur-Py;51;44;4.46667;49.2333;131
51518;Saint-Thierry;51;44;3.96667;49.3;659
51519;Saint-Thomas-en-Argonne;51;44;4.86667;49.1833;40
51520;Saint-Utin;51;44;4.5;48.55;84
51521;Saint-Vrain;51;44;4.8;48.7;228
51522;Sapignicourt;51;44;4.81667;48.65;407
51523;Sarcy;51;44;3.81667;49.2;253
51524;Saron-sur-Aube;51;44;3.73333;48.5667;309
51525;Sarry;51;44;4.4;48.9167;2141
51526;Saudoy;51;44;3.71667;48.6833;371
51527;Savigny-sur-Ardres;51;44;3.78333;49.2333;270
51528;Scrupt;51;44;4.78333;48.7167;134
51529;Selles;51;44;4.28333;49.3;403
51530;Sept-Saulx;51;44;4.25;49.15;616
51531;Sermaize-les-Bains;51;44;4.91667;48.7833;2000
51532;Sermiers;51;44;3.98333;49.15;567
51533;Servon-Melzicourt;51;44;4.85;49.2167;110
51534;Serzy-et-Prin;51;44;3.76667;49.25;200
51535;Sézanne;51;44;3.71667;48.7167;5024
51536;Sillery;51;44;4.13333;49.2;1775
51537;Sivry-Ante;51;44;4.86889;49;185
51538;Sogny-aux-Moulins;51;44;4.4;48.9;116
51539;Sogny-en-l'Angle;51;44;4.8;48.8167;57
51542;Soizy-aux-Bois;51;44;3.73333;48.8167;184
51543;Somme-Bionne;51;44;4.73333;49.1;85
51544;Sommepy-Tahure;51;44;4.55;49.25;642
51545;Sommesous;51;44;4.2;48.7333;545
51546;Somme-Suippe;51;44;4.58333;49.1167;630
51547;Somme-Tourbe;51;44;4.66667;49.1;150
51548;Somme-Vesle;51;44;4.58333;48.9833;673
51549;Somme-Yèvre;51;44;4.76667;48.95;116
51550;Sompuis;51;44;4.38333;48.6833;311
51551;Somsois;51;44;4.5;48.6;203
51552;Songy;51;44;4.5;48.8;269
51553;Souain-Perthes-lès-Hurlus;51;44;4.53333;49.1833;241
51555;Soudé;51;44;4.31139;48.7395;186
51556;Soudron;51;44;4.2;48.85;309
51557;Soulanges;51;44;4.53333;48.7833;487
51558;Soulières;51;44;3.93333;48.9;142
51559;Suippes;51;44;4.53333;49.1333;3981
51560;Suizy-le-Franc;51;44;3.73333;48.95;111
51562;Taissy;51;44;4.1;49.2167;2275
51563;Talus-Saint-Prix;51;44;3.75;48.8333;114
51564;Val de Livre;51;44;4.1;49.0833;661
51565;Thaas;51;44;3.88333;48.65;101
51566;Thibie;51;44;4.21667;48.9333;291
51567;Thiéblemont-Farémont;51;44;4.73333;48.6833;555
51568;Thil;51;44;3.96667;49.3167;300
51569;Thillois;51;44;3.95;49.25;491
51570;Le Thoult-Trosnay;51;44;3.68333;48.85;103
51571;Val-de-Vesle;51;44;4.22223;49.175;926
51572;Tilloy-et-Bellay;51;44;4.61667;49;216
51573;Tinqueux;51;44;3.98333;49.25;10251
51574;Togny-aux-Boeufs;51;44;4.45;48.85;140
51576;Tours-sur-Marne;51;44;4.11667;49.05;1394
51577;Tramery;51;44;3.8;49.2167;154
51578;Trécon;51;44;4.08333;48.8667;80
51579;Tréfols;51;44;3.5;48.7833;164
51580;Trépail;51;44;4.18333;49.1;436
51581;Treslon;51;44;3.81667;49.2333;243
51582;Trigny;51;44;3.9;49.3;550
51583;Trois-Fontaines-l'Abbaye;51;44;4.94945;48.7178;212
51584;Trois-Puits;51;44;4.03333;49.2;157
51585;Troissy;51;44;3.71667;49.0833;982
51586;Unchair;51;44;3.75;49.2833;169
51587;Vadenay;51;44;4.4;49.0667;257
51588;Valmy;51;44;4.76667;49.0833;298
51589;Vanault-le-Châtel;51;44;4.73333;48.8667;179
51590;Vanault-les-Dames;51;44;4.76667;48.85;375
51591;Vandeuil;51;44;3.78333;49.2833;213
51592;Vandières;51;44;3.7375;49.1078;321
51594;Vassimont-et-Chapelaine;51;44;4.15;48.7667;61
51595;Vatry;51;44;4.25;48.8167;150
51596;Vauchamps;51;44;3.61667;48.8833;367
51597;Vauciennes;51;44;3.88333;49.05;341
51598;Vauclerc;51;44;4.65;48.7167;521
51599;Vaudemange;51;44;4.21667;49.0833;310
51600;Vaudesincourt;51;44;4.4;49.2167;89
51601;Vavray-le-Grand;51;44;4.71667;48.8;169
51602;Vavray-le-Petit;51;44;4.71667;48.8;69
51603;Vélye;51;44;4.11667;48.8833;189
51604;Ventelay;51;44;3.8;49.3333;264
51605;Venteuil;51;44;3.83333;49.0833;543
51607;Verdon;51;44;3.61667;48.95;220
51608;Vernancourt;51;44;4.83333;48.8667;94
51609;Verneuil;51;44;3.66667;49.1;860
51610;Verrières;51;44;4.90806;49.065;418
51611;Vert-Toulon;51;44;3.91167;48.8442;300
51612;Blancs-Coteaux;51;44;4;48.9;3506
51613;Verzenay;51;44;4.15;49.1667;1070
51614;Verzy;51;44;4.16667;49.15;1016
51616;Vésigneul-sur-Marne;51;44;4.45;48.8667;243
51617;La Veuve;51;44;4.31667;49.0333;631
51618;Le Vézier;51;44;3.46667;48.8;196
51619;Le Vieil-Dampierre;51;44;4.88333;48.9833;122
51620;Vienne-la-Ville;51;44;4.85;49.1667;180
51621;Vienne-le-Château;51;44;4.88333;49.1833;531
51622;Ville-Dommange;51;44;3.93333;49.2;409
51623;Ville-en-Selve;51;44;4.08333;49.1167;320
51624;Ville-en-Tardenois;51;44;3.8;49.1833;666
51625;Villeneuve-la-Lionne;51;44;3.45;48.7667;289
51626;La Villeneuve-lès-Charleville;51;44;3.69473;48.8084;115
51627;Villeneuve-Renneville-Chevigny;51;44;4.06167;48.9189;320
51628;Villeneuve-Saint-Vistre-et-Villevotte;51;44;3.75973;48.6339;129
51629;Villers-Allerand;51;44;4.01667;49.1667;895
51630;Villers-aux-Bois;51;44;3.93333;48.9333;330
51631;Villers-aux-Noeuds;51;44;3.98333;49.1833;180
51632;Villers-en-Argonne;51;44;4.93333;49.0167;235
51633;Villers-Franqueux;51;44;3.93333;49.3333;313
51634;Villers-le-Château;51;44;4.26667;48.95;258
51635;Villers-le-Sec;51;44;4.85;48.8167;122
51636;Villers-Marmery;51;44;4.2;49.1333;538
51637;Villers-sous-Châtillon;51;44;3.8;49.1;213
51638;Villeseneux;51;44;4.15;48.8333;238
51639;La Ville-sous-Orbais;51;44;3.68333;48.9667;53
51640;Ville-sur-Tourbe;51;44;4.78333;49.1833;233
51641;Villevenard;51;44;3.8;48.8333;217
51642;Villiers-aux-Corneilles;51;44;3.68333;48.5833;108
51643;Vinay;51;44;3.9;49.0167;619
51644;Vincelles;51;44;3.65;49.1;300
51645;Vindey;51;44;3.71667;48.7;125
51646;Virginy;51;44;4.76667;49.1667;87
51647;Vitry-en-Perthois;51;44;4.61667;48.75;876
51648;Vitry-la-Ville;51;44;4.46667;48.8333;382
51649;Vitry-le-François;51;44;4.58333;48.7333;12969
51650;Voilemont;51;44;4.8;49.05;48
51652;Vouarces;51;44;3.9;48.5833;65
51654;Vouillers;51;44;4.83333;48.6833;261
51655;Vouzy;51;44;4.1;48.9167;298
51656;Vraux;51;44;4.23333;49.0167;468
51657;Vrigny;51;44;3.91667;49.2333;223
51658;Vroil;51;44;4.91667;48.85;105
51659;Wargemoulin-Hurlus;51;44;4.7;49.15;47
51660;Warmeriville;51;44;4.21667;49.35;2446
51662;Witry-lès-Reims;51;44;4.11667;49.3;5073
51663;Magenta;51;44;3.96667;49.05;1735
52001;Ageville;52;44;5.35;48.1167;317
52002;Aigremont;52;44;5.71667;48.0167;18
52003;Aillianville;52;44;5.48333;48.35;173
52004;Aingoulaincourt;52;44;5.28333;48.45;13
52005;Aizanville;52;44;4.9;48.1;37
52006;Allichamps;52;44;4.88333;48.5667;351
52007;Ambonville;52;44;5.01667;48.3167;81
52008;Andelot-Blancheville;52;44;5.29862;48.2434;883
52009;Andilly-en-Bassigny;52;44;5.51667;47.9167;110
52011;Annéville-la-Prairie;52;44;5.08333;48.2;82
52012;Annonville;52;44;5.26667;48.3833;34
52013;Anrosey;52;44;5.66667;47.8333;128
52014;Aprey;52;44;5.23333;47.7667;196
52015;Arbigny-sous-Varennes;52;44;5.61667;47.8667;92
52016;Arbot;52;44;5.01667;47.85;74
52017;Arc-en-Barrois;52;44;5;47.95;779
52019;Arnancourt;52;44;4.91667;48.35;95
52021;Attancourt;52;44;4.93333;48.5333;258
52022;Aubepierre-sur-Aube;52;44;4.91667;47.9167;193
52023;Auberive;52;44;5.05;47.7833;187
52025;Audeloncourt;52;44;5.51667;48.1167;89
52027;Aujeurres;52;44;5.18333;47.7333;88
52028;Aulnoy-sur-Aube;52;44;5.03333;47.8333;51
52029;Autigny-le-Grand;52;44;5.13333;48.4667;152
52030;Autigny-le-Petit;52;44;5.13333;48.4833;63
52031;Autreville-sur-la-Renne;52;44;4.96667;48.1167;398
52033;Avrecourt;52;44;#N/A;#N/A;125
52034;Bailly-aux-Forges;52;44;4.91667;48.4667;145
52035;Baissey;52;44;5.25;47.75;196
52037;Bannes;52;44;5.4;47.9;379
52038;Bassoncourt;52;44;5.56667;48.0667;68
52039;Baudrecourt;52;44;4.95;48.4;94
52040;Bay-sur-Aube;52;44;5.06667;47.8167;52
52042;Beauchemin;52;44;5.25;47.9;104
52043;Belmont;52;44;5.55;47.7167;58
52044;Roches-Bettaincourt;52;44;5.25139;48.3062;587
52045;Bettancourt-la-Ferrée;52;44;4.96667;48.65;1737
52047;Beurville;52;44;4.83333;48.3167;104
52050;Biesles;52;44;5.3;48.0833;1387
52051;Bize;52;44;5.63333;47.8333;92
52053;Blaisy;52;44;5;48.1833;77
52055;Blécourt;52;44;5.08333;48.3833;112
52056;Blessonville;52;44;5;48.0667;206
52057;Blumeray;52;44;4.85;48.3667;116
52058;Bologne;52;44;5.13333;48.2;1948
52059;Bonnecourt;52;44;5.46667;47.95;130
52060;Bourbonne-les-Bains;52;44;5.75;47.95;2218
52061;Bourdons-sur-Rognon;52;44;5.35;48.1667;282
52062;Bourg;52;44;5.31667;47.8;159
52063;Bourg-Sainte-Marie;52;44;5.55;48.1833;103
52064;Bourmont-entre-Meuse-et-Mouzon;52;44;5.58333;48.2;577
52065;Bouzancourt;52;44;4.95;48.3167;66
52066;Brachay;52;44;5.03333;48.3833;61
52067;Brainville-sur-Meuse;52;44;5.58333;48.1833;81
52069;Braux-le-Châtel;52;44;4.95;48.1;145
52070;Brennes;52;44;5.28333;47.8;143
52072;Brethenay;52;44;5.13333;48.15;370
52074;Breuvannes-en-Bassigny;52;44;5.60862;48.0937;713
52075;Briaucourt;52;44;5.18333;48.2167;191
52076;Bricon;52;44;4.96667;48.0833;466
52079;Brousseval;52;44;4.96667;48.4833;693
52082;Bugnières;52;44;5.1;47.95;153
52083;Champsevraine;52;44;5.54945;47.747;750
52084;Busson;52;44;5.36667;48.3333;39
52085;Buxières-lès-Clefmont;52;44;5.46667;48.1;26
52087;Buxières-lès-Villiers;52;44;5.03333;48.1;221
52088;Ceffonds;52;44;4.76667;48.4667;653
52089;Celles-en-Bassigny;52;44;5.55;47.9167;83
52090;Celsoy;52;44;5.48333;47.8667;109
52091;Cerisières;52;44;5.08028;48.3078;88
52092;Chalancey;52;44;5.15;47.6833;107
52093;Chalindrey;52;44;5.43333;47.8;2476
52094;Vals-des-Tilles;52;44;5.07056;47.7039;162
52095;Chalvraines;52;44;5.48333;48.2333;189
52097;Chambroncourt;52;44;5.4;48.35;52
52099;Chamouilley;52;44;5.05;48.6;823
52101;Champigneulles-en-Bassigny;52;44;5.64389;48.1317;47
52102;Champigny-lès-Langres;52;44;5.35;47.9;440
52103;Champigny-sous-Varennes;52;44;5.65;47.8667;123
52104;Chancenay;52;44;4.98333;48.6667;1121
52105;Changey;52;44;5.38333;47.9333;313
52106;Chanoy;52;44;5.28333;47.9167;138
52107;Chantraines;52;44;5.25;48.2167;223
52108;Charmes;52;44;5.35112;47.9203;150
52109;Charmes-en-l'Angle;52;44;5;48.3667;10
52110;Charmes-la-Grande;52;44;4.98333;48.3833;163
52113;Chassigny;52;44;5.38333;47.7167;249
52114;Châteauvillain;52;44;4.91667;48.0333;1619
52115;Chatenay-Mâcheron;52;44;5.4;47.85;111
52116;Chatenay-Vaudin;52;44;5.45;47.85;55
52118;Chatonrupt-Sommermont;52;44;5.125;48.4878;311
52119;Chaudenay;52;44;5.5;47.8333;347
52120;Chauffourt;52;44;5.43333;47.9667;209
52121;Chaumont;52;44;5.13333;48.1167;23666
52122;Chaumont-la-Ville;52;44;5.65;48.15;116
52123;Chevillon;52;44;5.13333;48.5333;1355
52124;Chézeaux;52;44;#N/A;#N/A;73
52125;Chamarandes-Choignes;52;44;5.17084;48.1078;1202
52126;Choilley-Dardenay;52;44;5.35389;47.6639;167
52127;Choiseul;52;44;5.56667;48.0667;81
52128;Cirey-lès-Mareilles;52;44;5.28333;48.2;139
52129;Cirey-sur-Blaise;52;44;4.93333;48.3333;118
52130;Cirfontaines-en-Azois;52;44;4.86667;48.1167;190
52131;Cirfontaines-en-Ornois;52;44;5.38333;48.45;77
52132;Clefmont;52;44;5.51667;48.1;182
52133;Clinchamp;52;44;5.45;48.2;81
52134;Cohons;52;44;5.35;47.7833;243
52135;Coiffy-le-Bas;52;44;5.68333;47.9167;92
52136;Coiffy-le-Haut;52;44;5.7;47.9;121
52137;Colmier-le-Bas;52;44;4.95;47.7667;22
52138;Colmier-le-Haut;52;44;4.96667;47.7833;56
52140;Colombey les Deux Églises;52;44;4.88333;48.2167;747
52141;Condes;52;44;5.15;48.15;313
52142;Consigny;52;44;5.41667;48.1667;69
52145;Coublanc;52;44;5.46667;47.7;121
52146;Coupray;52;44;4.93333;47.9667;150
52147;Courcelles-en-Montagne;52;44;5.21667;47.8333;91
52149;Courcelles-sur-Blaise;52;44;4.93333;48.4167;102
52151;Cour-l'Évêque;52;44;4.98333;47.9667;169
52155;Culmont;52;44;5.43333;47.8167;567
52156;Curel;52;44;5.13333;48.5;436
52157;Curmont;52;44;4.95;48.2667;13
52158;Cusey;52;44;5.35;47.6333;285
52159;Cuves;52;44;5.43333;48.1;25
52160;Daillancourt;52;44;4.95;48.3;71
52161;Daillecourt;52;44;5.5;48.0833;75
52162;Dammartin-sur-Meuse;52;44;5.56667;47.9833;202
52163;Dampierre;52;44;5.4;47.95;393
52164;Damrémont;52;44;5.65;47.95;213
52165;Dancevoir;52;44;4.86667;47.9167;200
52167;Darmannes;52;44;5.21667;48.1667;260
52168;Dinteville;52;44;4.8;48.0333;54
52169;Domblain;52;44;4.99362;48.4709;84
52170;Dommarien;52;44;5.35;47.6833;164
52171;Dommartin-le-Franc;52;44;4.96667;48.4333;248
52172;Dommartin-le-Saint-Père;52;44;4.91667;48.4;283
52173;Domremy-Landéville;52;44;5.25056;48.3606;83
52174;Doncourt-sur-Meuse;52;44;5.56667;48.15;42
52175;Donjeux;52;44;5.15;48.3667;393
52177;Doulaincourt-Saucourt;52;44;5.20639;48.3228;889
52178;Doulevant-le-Château;52;44;4.91667;48.3833;381
52179;Doulevant-le-Petit;52;44;4.95;48.45;31
52181;Échenay;52;44;5.31667;48.4667;96
52182;Éclaron-Braucourt-Sainte-Livière;52;44;4.86612;48.5909;2085
52183;Ecot-la-Combe;52;44;5.38333;48.2167;37
52184;Effincourt;52;44;5.26667;48.5;62
52185;Enfonvelle;52;44;5.86667;47.9333;71
52187;Épizon;52;44;5.35;48.3833;182
52189;Le Val-d'Esnoms;52;44;5.21334;47.6887;393
52190;Esnouveaux;52;44;5.36667;48.1333;303
52193;Euffigneix;52;44;5.03333;48.1333;318
52194;Eurville-Bienville;52;44;5.03667;48.585;2127
52195;Farincourt;52;44;5.68333;47.7;40
52196;Faverolles;52;44;5.21667;47.95;107
52197;Fayl-Billot;52;44;5.60084;47.782;1449
52198;Fays;52;44;5.03333;48.4667;78
52199;Ferrière-et-Lafolie;52;44;5.08333;48.4;53
52200;Flagey;52;44;5.25;47.7833;85
52201;Flammerécourt;52;44;5.05;48.3667;68
52203;Fontaines-sur-Marne;52;44;5.1;48.55;154
52204;Forcey;52;44;5.35;48.15;70
52205;Foulain;52;44;5.21667;48.0333;717
52206;Frampas;52;44;4.83333;48.5167;167
52207;Frécourt;52;44;5.45;47.95;97
52208;Fresnes-sur-Apance;52;44;5.83333;47.9333;153
52211;Froncles;52;44;5.15;48.3;1579
52212;Fronville;52;44;5.15;48.4;338
52213;Genevrières;52;44;5.6;47.7167;139
52214;La Genevroye;52;44;5.05;48.2833;32
52216;Germaines;52;44;5.03333;47.8;36
52217;Germainvilliers;52;44;5.65;48.1167;95
52218;Germay;52;44;5.35;48.4167;49
52219;Germisay;52;44;5.35;48.4;19
52220;Giey-sur-Aujon;52;44;5.06667;47.9;125
52221;Gillancourt;52;44;5;48.1667;122
52222;Gillaumé;52;44;5.33333;48.4667;38
52223;Gilley;52;44;5.63333;47.6833;71
52225;Goncourt;52;44;5.60778;48.2403;267
52227;Graffigny-Chemin;52;44;5.63333;48.1667;237
52228;Grandchamp;52;44;5.45;47.725;71
52229;Grenant;52;44;5.5;47.7167;151
52230;Gudmont-Villiers;52;44;5.13723;48.3439;302
52231;Guindrecourt-aux-Ormes;52;44;5.03333;48.45;97
52232;Guindrecourt-sur-Blaise;52;44;4.96667;48.3;54
52233;Guyonvelle;52;44;5.71667;47.85;109
52234;Hâcourt;52;44;5.56667;48.1667;38
52235;Hallignicourt;52;44;4.86667;48.65;288
52237;Harréville-les-Chanteurs;52;44;5.63333;48.2667;304
52240;Heuilley-le-Grand;52;44;5.4;47.75;224
52242;Haute-Amance;52;44;5.55195;47.8417;964
52243;Huilliécourt;52;44;5.55;48.1667;119
52244;Humbécourt;52;44;4.9;48.5833;804
52245;Humberville;52;44;5.38333;48.2833;76
52246;Humes-Jorquenay;52;44;5.30223;47.9031;581
52247;Illoud;52;44;5.56667;48.2167;232
52248;Is-en-Bassigny;52;44;5.45;48.0333;564
52249;Isômes;52;44;5.3;47.65;158
52250;Joinville;52;44;5.13333;48.45;3250
52251;Jonchery;52;44;5.08333;48.1333;1058
52253;Juzennecourt;52;44;4.98333;48.1833;213
52254;Lachapelle-en-Blaisy;52;44;4.96667;48.2;80
52256;Lafauche;52;44;5.5;48.3;81
52257;Laferté-sur-Amance;52;44;5.7;47.8333;109
52258;Laferté-sur-Aube;52;44;4.78333;48.1;349
52260;Lamancine;52;44;5.11667;48.2167;126
52264;Laneuvelle;52;44;5.66667;47.9167;71
52265;Bayard-sur-Marne;52;44;5.07667;48.5542;1368
52266;Laneuville-à-Rémy;52;44;#N/A;#N/A;65
52267;Laneuville-au-Pont;52;44;4.86667;48.6333;215
52269;Langres;52;44;5.33333;47.8667;8279
52271;Lanques-sur-Rognon;52;44;5.36667;48.0833;192
52272;Lanty-sur-Aube;52;44;4.76667;48.0167;127
52273;Larivière-Arnoncourt;52;44;5.71695;48.0228;115
52274;Latrecey-Ormoy-sur-Aube;52;44;4.85695;47.9834;300
52275;Lavernoy;52;44;5.56667;47.9167;76
52276;Laville-aux-Bois;52;44;5.23333;48.1;215
52277;Lavilleneuve;52;44;5.51667;48.0333;63
52278;Lavilleneuve-au-Roi;52;44;#N/A;#N/A;81
52280;Lecey;52;44;5.43333;47.8667;220
52282;Leffonds;52;44;5.16667;47.9667;354
52284;Leschères-sur-le-Blaiseron;52;44;5.03917;48.3373;101
52285;Leuchey;52;44;5.21667;47.7333;86
52286;Leurville;52;44;5.38333;48.3333;87
52287;Levécourt;52;44;5.56667;48.1333;89
52288;Lezéville;52;44;5.38333;48.4333;121
52289;Liffol-le-Petit;52;44;5.53333;48.3;331
52290;Les Loges;52;44;5.5;47.7833;143
52291;Longchamp;52;44;5.43333;48.1333;78
52292;Longeau-Percey;52;44;5.31084;47.7673;762
52294;Louvemont;52;44;4.9;48.55;715
52295;Louvières;52;44;5.28333;48.0333;99
52297;Luzy-sur-Marne;52;44;5.18333;48.05;268
52298;Maâtz;52;44;5.45;47.7;76
52300;Magneux;52;44;5.005;48.5137;174
52301;Maisoncelles;52;44;5.53333;48.1333;57
52302;Maizières;52;44;5.06667;48.5;199
52303;Maizières-sur-Amance;52;44;5.61667;47.8333;101
52304;Malaincourt-sur-Meuse;52;44;5.6;48.15;61
52305;Mandres-la-Côte;52;44;5.33333;48.0667;539
52306;Manois;52;44;5.36667;48.2833;461
52307;Marac;52;44;5.2;47.9167;216
52308;Maranville;52;44;4.86667;48.1333;420
52310;Marbéville;52;44;5.01667;48.2833;104
52311;Marcilly-en-Bassigny;52;44;5.51667;47.9;216
52312;Mardor;52;44;5.2;47.8833;52
52313;Mareilles;52;44;5.26667;48.1833;164
52315;Marnay-sur-Marne;52;44;5.23333;48;318
52316;Mathons;52;44;5.04389;48.4184;70
52318;Melay;52;44;5.8;47.8833;269
52319;Mennouveaux;52;44;5.41667;48.1;71
52320;Merrey;52;44;5.6;48.05;107
52321;Mertrud;52;44;4.88333;48.4167;184
52322;Meures;52;44;5.06667;48.2;136
52325;Millières;52;44;5.41667;48.1333;117
52326;Mirbel;52;44;5.05;48.2833;43
52327;Moëslains;52;44;4.9;48.6167;442
52328;Montcharvot;52;44;5.73333;47.9;35
52330;Montheries;52;44;4.91667;48.1667;64
52331;La Porte du Der;52;44;4.76667;48.4833;2351
52332;Val-de-Meuse;52;44;5.49834;47.9998;1931
52335;Montot-sur-Rognon;52;44;5.28333;48.2833;131
52336;Montreuil-sur-Blaise;52;44;4.96667;48.4833;165
52337;Montreuil-sur-Thonnance;52;44;5.23333;48.45;63
52341;Morancourt;52;44;5;48.4333;140
52342;Morionvilliers;52;44;5.41667;48.3667;29
52344;Mouilleron;52;44;5.11667;47.7;39
52346;Mussey-sur-Marne;52;44;5.15;48.3833;373
52347;Narcy;52;44;5.08333;48.5833;256
52348;Neuilly-l'Évêque;52;44;5.43333;47.9167;622
52349;Neuilly-sur-Suize;52;44;5.15;48.05;323
52350;Neuvelle-lès-Voisey;52;44;5.8;47.8667;74
52352;Ninville;52;44;5.43333;48.0667;85
52353;Nogent;52;44;5.34528;48.0295;3896
52354;Noidant-Chatenoy;52;44;5.38333;47.8;84
52355;Noidant-le-Rocheux;52;44;5.23333;47.8167;165
52356;Nomécourt;52;44;5.06667;48.4333;113
52357;Noncourt-sur-le-Rongeant;52;44;5.25;48.4167;178
52358;Noyers;52;44;5.48333;48.0667;81
52359;Nully;52;44;4.80612;48.3662;163
52360;Occey;52;44;5.26667;47.6167;157
52362;Orbigny-au-Mont;52;44;5.45;47.8833;139
52363;Orbigny-au-Val;52;44;5.43333;47.8833;102
52364;Orcevaux;52;44;5.26667;47.7833;104
52365;Orges;52;44;4.93333;48.0833;364
52366;Ormancey;52;44;5.18333;47.9;81
52367;Ormoy-lès-Sexfontaines;52;44;5.06667;48.2167;46
52369;Orquevaux;52;44;5.4;48.3;91
52370;Osne-le-Val;52;44;5.18333;48.5;265
52371;Oudincourt;52;44;5.08333;48.2167;148
52372;Outremécourt;52;44;5.68333;48.2167;102
52373;Ozières;52;44;5.46667;48.1667;43
52374;Le Pailly;52;44;5.41667;47.8;290
52375;Palaiseul;52;44;5.41667;47.7667;63
52376;Pansey;52;44;5.28333;48.4667;95
52377;Parnoy-en-Bassigny;52;44;5.64445;48.0073;303
52378;Paroy-sur-Saulx;52;44;5.26667;48.5167;47
52380;Peigney;52;44;5.36667;47.8833;374
52383;Perrancey-les-Vieux-Moulins;52;44;5.26973;47.8642;299
52384;Perrogney-les-Fontaines;52;44;5.19862;47.8117;118
52385;Perrusse;52;44;5.48333;48.1;32
52386;Perthes;52;44;4.82334;48.6562;536
52388;Pierremont-sur-Amance;52;44;5.65862;47.7987;145
52390;Pisseloup;52;44;5.73333;47.8333;50
52391;Planrupt;52;44;4.78333;48.5;312
52392;Plesnoy;52;44;5.5;47.8833;114
52393;Poinsenot;52;44;5;47.7167;49
52394;Poinson-lès-Fayl;52;44;5.61417;47.7531;230
52395;Poinson-lès-Grancey;52;44;4.98333;47.7;41
52396;Poinson-lès-Nogent;52;44;5.36667;48;150
52397;Poiseul;52;44;5.48333;47.9167;74
52398;Poissons;52;44;5.21667;48.4167;698
52399;Pont-la-Ville;52;44;4.88333;48.0833;141
52400;Le Châtelet-sur-Meuse;52;44;5.6275;47.9828;154
52401;Poulangy;52;44;5.25;48.0333;416
52403;Praslay;52;44;5.1;47.7333;73
52405;Le Montsaugeonnais;52;44;5.28333;47.6667;1302
